pt,Assigned_Topic
Abortion spontaneous,Other
Abortion spontaneous,Other
Hypertension,Circulatory
Asthenia,Other
Asthenia,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Breast cancer,Other
Blood pressure systolic increased,Circulatory
Chest pain,Musculoskeletal
Fatigue,Other
Upper respiratory tract infection,Infectious
Intentional product use issue,Other
Concomitant disease aggravated,Other
Concomitant disease aggravated,Other
Bipolar disorder,Other
Anaphylactic reaction,Allergic
Asphyxia,Other
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Allergy to animal,Allergic
Allergy to animal,Allergic
Allergy to animal,Allergic
Allergy to animal,Allergic
Upper respiratory tract infection,Infectious
Upper respiratory tract infection,Infectious
Death,Other
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Pneumonia,Infectious
Pneumonia,Infectious
Maternal exposure during pregnancy,Other
Maternal exposure during pregnancy,Other
Bile duct stone,Other
Bile duct stone,Other
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Anxiety,Neurological
Anxiety,Neurological
Facial paralysis,Other
Asthma,Respiratory
Alopecia,Other
Injection site mass,Other
Asthenia,Other
Asthenia,Other
Chest discomfort,Other
Asthenia,Other
Abdominal abscess,Digestive
Abdominal abscess,Digestive
Abdominal abscess,Digestive
Abdominal abscess,Digestive
Abdominal abscess,Digestive
Depressed mood,Other
Headache,Neurological
Asthma,Respiratory
Headache,Neurological
Focal segmental glomerulosclerosis,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Bronchitis bacterial,Respiratory
Cerebrovascular accident,Other
Cellulitis,Other
Cellulitis,Other
Cellulitis,Other
Cellulitis,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Death,Other
Herpes simplex encephalitis,Other
Pneumonia,Infectious
Adverse drug reaction,Other
Adverse drug reaction,Other
Unevaluable event,Other
Unevaluable event,Other
Malaise,Other
Product administered to patient of inappropriate age,Other
Diabetes mellitus,Other
Cellulitis,Other
Cellulitis,Other
Cellulitis,Other
No adverse event,Other
Decreased appetite,Other
Abortion,Other
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Fatigue,Other
Dyspnoea,Respiratory
Blister,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Abdominal pain,Digestive
Abdominal pain,Digestive
Alopecia,Other
Alopecia,Other
Condition aggravated,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Anaphylactic reaction,Allergic
Pneumonia,Infectious
Pneumonia,Infectious
Asthma,Respiratory
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Fatigue,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Pregnancy,Other
Asthma,Respiratory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Asthma,Respiratory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Injury,Other
Injury,Other
Crying,Other
Dyspnoea,Respiratory
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Arrhythmia,Other
Asthma,Respiratory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blister,Other
Blister,Other
Urticaria,Dermatological
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Alopecia,Other
Arthropathy,Other
Death,Other
Cardiac failure,Other
Cardiac failure,Other
Cardiac failure,Other
Cardiac failure,Other
Angioedema,Allergic
Abdominal pain,Digestive
Subarachnoid haemorrhage,Other
Lung disorder,Other
Asthma,Respiratory
Asthma,Respiratory
Amnesia,Other
Amnesia,Other
Asthma,Respiratory
Asthma,Respiratory
Intentional product use issue,Other
Pneumonia,Infectious
Asthma,Respiratory
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Angioedema,Allergic
Forced expiratory volume abnormal,Other
Cerebrovascular accident,Other
Conjunctival hyperaemia,Other
Conjunctival hyperaemia,Other
Acne,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Chromaturia,Other
Asthma,Respiratory
Gastric infection,Infectious
Influenza,Infectious
Anaphylactic reaction,Allergic
Cataract,Other
Cataract,Other
Cataract,Other
Cataract,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Acne,Other
Death,Other
Lung disorder,Other
Drug ineffective,Other
Deep vein thrombosis,Circulatory
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Myocardial infarction,Other
Anaphylactic reaction,Allergic
Pneumonia,Infectious
Drug ineffective,Other
Drug ineffective,Other
Road traffic accident,Other
Asthma,Respiratory
Death,Other
Death,Other
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Cholelithiasis,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Bronchitis,Respiratory
Bronchitis,Respiratory
Chest pain,Musculoskeletal
Chest pain,Musculoskeletal
Anaphylactic reaction,Allergic
Death,Other
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Anxiety,Neurological
Anxiety,Neurological
Asthma,Respiratory
Death,Other
Anaphylactic reaction,Allergic
Abortion spontaneous,Other
Eye disorder,Other
Clostridial sepsis,Other
Blood pressure diastolic decreased,Circulatory
Arthralgia,Musculoskeletal
Acute respiratory failure,Other
Acute respiratory failure,Other
Infective exacerbation of chronic obstructive airways disease,Other
Infective exacerbation of chronic obstructive airways disease,Other
Hereditary angioedema,Allergic
Anaphylactic reaction,Allergic
Angioedema,Allergic
Anaphylactic reaction,Allergic
Angioedema,Allergic
Angioedema,Allergic
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Pneumonia,Infectious
Cardiac failure,Other
Cardiac failure,Other
Cardiac failure,Other
Cardiac failure,Other
Cardiac failure,Other
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Asthma,Respiratory
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Anaphylactic shock,Allergic
Abortion,Other
Amnesia,Other
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Lethargy,Other
Pneumonia pneumococcal,Infectious
Blood cholesterol abnormal,Circulatory
Influenza,Infectious
Meningitis staphylococcal,Other
Meningitis staphylococcal,Other
Meningitis staphylococcal,Other
Nephropathy,Other
Breast cancer,Other
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Abortion,Other
Arthralgia,Musculoskeletal
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Arrhythmia,Other
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Therapy cessation,Other
Amnesia,Other
Angioedema,Allergic
Ear malformation,Other
Cardiac disorder,Other
Cataract,Other
Cataract,Other
Cataract,Other
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Urticarial vasculitis,Dermatological
Anaphylactic reaction,Allergic
Aneurysm,Other
Therapeutic response unexpected,Other
Product use issue,Other
Eosinophilic granulomatosis with polyangiitis,Other
Abortion,Other
Hypertension,Circulatory
Asthma,Respiratory
Asthma,Respiratory
Death,Other
Angioedema,Allergic
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Infectious mononucleosis,Other
Skin cancer,Other
Limb discomfort,Other
Asthma,Respiratory
Cerebrovascular accident,Other
Concomitant disease aggravated,Other
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Death,Other
Death,Other
Asthenia,Other
Angioedema,Allergic
Ear infection,Infectious
Contusion,Other
Infective pulmonary exacerbation of cystic fibrosis,Other
Asthma,Respiratory
Asthma,Respiratory
Livedo reticularis,Other
Hospitalisation,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Angioedema,Allergic
Angioedema,Allergic
Cataract,Other
Cataract,Other
Cataract,Other
Cataract,Other
Spinal compression fracture,Musculoskeletal
Haemorrhage,Other
Haemorrhage,Other
Haemorrhage,Other
Haemorrhage,Other
Haemorrhage,Other
Haemorrhage,Other
Haemorrhage,Other
Intentional product use issue,Other
Anaphylactic reaction,Allergic
Abdominal pain upper,Digestive
Optic neuritis,Other
Acne,Other
Eye swelling,Other
Eye swelling,Other
Asthma,Respiratory
Anaphylactic reaction,Allergic
Humerus fracture,Musculoskeletal
Drug ineffective,Other
Drug ineffective,Other
Death,Other
Hyperkalaemia,Other
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Paraesthesia,Other
Angioedema,Allergic
Angioedema,Allergic
Influenza,Infectious
Rheumatoid arthritis,Musculoskeletal
Deafness,Other
Deafness,Other
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Angioedema,Allergic
Myocardial infarction,Other
Bronchospasm,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Adjustment disorder,Other
Chronic obstructive pulmonary disease,Other
Chronic obstructive pulmonary disease,Other
Cerebrovascular accident,Other
Blood immunoglobulin E increased,Circulatory
Asthma,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Pulmonary function test decreased,Other
Cerebrovascular accident,Other
Abdominal pain upper,Digestive
Blood pressure diastolic decreased,Circulatory
Blood potassium decreased,Circulatory
Condition aggravated,Other
Chronic obstructive pulmonary disease,Other
Death,Other
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Hypersensitivity,Allergic
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Constipation,Other
Aortic aneurysm,Other
Blood immunoglobulin E increased,Circulatory
Hypertension,Circulatory
Anxiety,Neurological
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Pneumonia,Infectious
